timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-07-10 | 17:23:00,30.73,72.67,0.28,0.05,0.0,-56.4
2025-07-10 | 17:24:00,30.73,72.67,0.25,0.05,0.0,-57.53
2025-07-10 | 17:25:00,30.73,72.68,0.28,0.05,0.0,-57.76
2025-07-10 | 17:26:00,30.73,72.68,0.28,0.05,0.0,-58.88
2025-07-10 | 17:27:00,30.73,72.68,0.24,0.05,0.0,-58.06
2025-07-10 | 17:28:00,30.73,72.68,0.3,0.05,0.0,-59.77
2025-07-10 | 17:29:00,30.73,72.68,0.3,0.05,0.0,-57.12
2025-07-10 | 17:30:00,30.72,72.68,0.27,0.05,0.0,-58.81
2025-07-10 | 17:31:00,30.72,72.68,0.31,0.05,0.0,-55.5
2025-07-10 | 17:32:00,30.72,72.68,0.28,0.05,0.0,-60.36
2025-07-10 | 17:33:00,30.72,72.68,0.29,0.05,0.0,-57.82
2025-07-10 | 17:34:00,30.72,72.68,0.3,0.05,0.0,-59.78
2025-07-10 | 17:35:00,30.72,72.68,0.25,0.05,0.0,-57.54
2025-07-10 | 17:36:00,30.72,72.68,0.29,0.05,0.0,-55.03
2025-07-10 | 17:37:00,30.72,72.68,0.3,0.05,0.0,-59.03
2025-07-10 | 17:38:00,30.72,72.68,0.24,0.05,0.0,-59.93
2025-07-10 | 17:39:00,30.72,72.68,0.3,0.05,0.0,-57.66
2025-07-10 | 17:40:00,30.72,72.68,0.29,0.05,0.0,-58.96
2025-07-10 | 17:41:00,30.72,72.68,0.3,0.05,0.0,-57.04
2025-07-10 | 17:42:00,30.72,72.68,0.28,0.05,0.0,-58.7
2025-07-10 | 17:43:00,30.72,72.69,0.27,0.05,0.0,-55.97
2025-07-10 | 17:44:00,30.72,72.69,0.28,0.05,0.0,-55.88
2025-07-10 | 17:45:00,30.72,72.69,0.26,0.05,0.0,-57.42
2025-07-10 | 17:46:00,30.72,72.69,0.27,0.05,0.0,-59.37
2025-07-10 | 17:47:00,30.72,72.69,0.29,0.05,0.0,-55.47
2025-07-10 | 17:48:00,30.72,72.69,0.26,0.05,0.0,-56.85
2025-07-10 | 17:49:00,30.72,72.69,0.25,0.05,0.0,-55.77
2025-07-10 | 17:50:00,30.72,72.7,0.28,0.05,0.0,-58.77
2025-07-10 | 17:51:00,30.72,72.7,0.29,0.05,0.0,-57.15
2025-07-10 | 17:52:00,30.72,72.7,0.27,0.05,0.0,-57.95
2025-07-10 | 17:53:00,30.72,72.7,0.25,0.05,0.0,-56.8
2025-07-10 | 17:54:00,30.72,72.7,0.28,0.05,0.0,-54.58
2025-07-10 | 17:55:00,30.72,72.71,0.27,0.05,0.0,-58.25
2025-07-10 | 17:56:00,30.72,72.71,0.32,0.05,0.0,-61.46
2025-07-10 | 17:57:00,30.72,72.71,0.28,0.05,0.0,-61.33
2025-07-10 | 17:58:00,30.72,72.71,0.28,0.05,0.0,-57.79
2025-07-10 | 17:59:00,30.72,72.71,0.3,0.05,0.0,-57.92
2025-07-10 | 18:00:00,30.72,72.72,0.29,0.05,0.0,-57.19
2025-07-10 | 18:01:00,30.72,72.72,0.28,0.05,0.0,-57.66
2025-07-10 | 18:02:00,30.72,72.72,0.3,0.05,0.0,-56.2
2025-07-10 | 18:03:00,30.72,72.72,0.22,0.05,0.0,-55.88
2025-07-10 | 18:04:00,30.72,72.73,0.28,0.05,0.0,-60.25
2025-07-10 | 18:05:00,30.72,72.73,0.32,0.05,0.0,-56.49
2025-07-10 | 18:06:00,30.72,72.73,0.25,0.05,0.0,-57.11
2025-07-10 | 18:07:00,30.72,72.74,0.28,0.05,0.0,-58.64
2025-07-10 | 18:08:00,30.72,72.74,0.27,0.05,0.0,-57.19
2025-07-10 | 18:09:00,30.72,72.74,0.29,0.05,0.0,-58.69
2025-07-10 | 18:10:00,30.72,72.74,0.3,0.05,0.0,-58.5
2025-07-10 | 18:11:00,30.72,72.75,0.26,0.05,0.0,-58.05
2025-07-10 | 18:12:00,30.72,72.75,0.27,0.05,0.0,-55.94
2025-07-10 | 18:13:00,30.72,72.75,0.28,0.05,0.0,-56.58
2025-07-10 | 18:14:00,30.72,72.76,0.3,0.05,0.0,-58.18
2025-07-10 | 18:15:00,30.72,72.76,0.28,0.05,0.0,-56.04
2025-07-10 | 18:16:00,30.72,72.76,0.29,0.05,0.0,-55.27
2025-07-10 | 18:17:00,30.72,72.77,0.29,0.05,0.0,-56.73
2025-07-10 | 18:18:00,30.72,72.77,0.27,0.05,0.0,-58.32
2025-07-10 | 18:19:00,30.72,72.77,0.3,0.05,0.0,-57.95
2025-07-10 | 18:20:00,30.72,72.77,0.32,0.05,0.0,-58.77
2025-07-10 | 18:21:00,30.72,72.78,0.29,0.05,0.0,-57.98
2025-07-10 | 18:22:00,30.72,72.78,0.27,0.05,0.0,-57.61
2025-07-10 | 18:23:00,30.72,72.78,0.27,0.05,0.0,-56.67
2025-07-10 | 18:24:00,30.72,72.79,0.27,0.05,0.0,-57.09
2025-07-10 | 18:25:00,30.72,72.79,0.24,0.05,0.0,-58.38
2025-07-10 | 18:26:00,30.72,72.79,0.3,0.05,0.0,-56.75
2025-07-10 | 18:27:00,30.72,72.8,0.29,0.05,0.0,-58.03
2025-07-10 | 18:28:00,30.72,72.8,0.29,0.05,0.0,-57.77
2025-07-10 | 18:29:00,30.72,72.8,0.28,0.05,0.0,-58.21
2025-07-10 | 18:30:00,30.72,72.81,0.26,0.05,0.0,-58.56
2025-07-10 | 18:31:00,30.72,72.81,0.28,0.05,0.0,-58.13
2025-07-10 | 18:32:00,30.72,72.81,0.29,0.05,0.0,-57.05
2025-07-10 | 18:33:00,30.72,72.81,0.27,0.05,0.0,-57.07
2025-07-10 | 18:34:00,30.72,72.82,0.26,0.05,0.0,-57.57
2025-07-10 | 18:35:00,30.72,72.82,0.28,0.05,0.0,-58.06
2025-07-10 | 18:36:00,30.72,72.82,0.29,0.05,0.0,-56.98
2025-07-10 | 18:37:00,30.72,72.82,0.28,0.05,0.0,-59.09
2025-07-10 | 18:38:00,30.72,72.83,0.29,0.05,0.0,-57.29
2025-07-10 | 18:39:00,30.72,72.83,0.22,0.05,0.0,-57.84
2025-07-10 | 18:40:00,30.72,72.83,0.3,0.05,0.0,-57.14
2025-07-10 | 18:41:00,30.72,72.84,0.32,0.05,0.0,-59.3
2025-07-10 | 18:42:00,30.72,72.84,0.27,0.05,0.0,-58.22
2025-07-10 | 18:43:00,30.72,72.84,0.29,0.05,0.0,-58.44
2025-07-10 | 18:44:00,30.72,72.84,0.25,0.05,0.0,-59.65
2025-07-10 | 18:45:00,30.72,72.84,0.3,0.05,0.0,-56.48
2025-07-10 | 18:46:00,30.72,72.85,0.3,0.05,0.0,-58.42
2025-07-10 | 18:47:00,30.72,72.85,0.25,0.05,0.0,-56.91
2025-07-10 | 18:48:00,30.72,72.85,0.27,0.05,0.0,-57.03
2025-07-10 | 18:49:00,30.72,72.85,0.28,0.05,0.0,-59.53
2025-07-10 | 18:50:00,30.72,72.86,0.3,0.05,0.0,-55.69
2025-07-10 | 18:51:00,30.72,72.86,0.27,0.05,0.0,-56.54
2025-07-10 | 18:52:00,30.72,72.86,0.29,0.05,0.0,-57.93
2025-07-10 | 18:53:00,30.72,72.86,0.3,0.05,0.0,-56.64
2025-07-10 | 18:54:00,30.72,72.86,0.27,0.05,0.0,-58.46
2025-07-10 | 18:55:00,30.72,72.86,0.26,0.05,0.0,-57.38
2025-07-10 | 18:56:00,30.72,72.87,0.21,0.05,0.0,-55.69
2025-07-10 | 18:57:00,30.72,72.87,0.28,0.05,0.0,-57.85
2025-07-10 | 18:58:00,30.72,72.87,0.28,0.05,0.0,-56.07
2025-07-10 | 18:59:00,30.72,72.87,0.26,0.05,0.0,-57.49
2025-07-10 | 19:00:00,30.72,72.87,0.29,0.05,0.0,-58.67
2025-07-10 | 19:01:00,30.72,72.87,0.27,0.05,0.0,-58.91
2025-07-10 | 19:02:00,30.72,72.87,0.23,0.05,0.0,-56.56
2025-07-10 | 19:03:00,30.72,72.87,0.23,0.05,0.0,-56.26
2025-07-10 | 19:04:00,30.72,72.87,0.28,0.05,0.0,-57.92
2025-07-10 | 19:05:00,30.72,72.87,0.27,0.05,0.0,-57.95
2025-07-10 | 19:06:00,30.72,72.88,0.28,0.05,0.0,-56.61
2025-07-10 | 19:07:00,30.72,72.88,0.3,0.05,0.0,-58.61
2025-07-10 | 19:08:00,30.72,72.88,0.28,0.05,0.0,-58.81
2025-07-10 | 19:09:00,30.72,72.88,0.28,0.05,0.0,-57.95
2025-07-10 | 19:10:00,30.72,72.88,0.3,0.05,0.0,-55.52
2025-07-10 | 19:11:00,30.72,72.88,0.23,0.05,0.0,-59.97
2025-07-10 | 19:12:00,30.72,72.88,0.28,0.05,0.0,-58.42
2025-07-10 | 19:13:00,30.72,72.88,0.29,0.05,0.0,-54.59
2025-07-10 | 19:14:00,30.73,72.88,0.29,0.05,0.0,-58.22
2025-07-10 | 19:15:00,30.73,72.88,0.31,0.05,0.0,-55.43
2025-07-10 | 19:16:00,30.73,72.87,0.3,0.05,0.0,-55.01
2025-07-10 | 19:17:00,30.73,72.87,0.27,0.05,0.0,-59.05
2025-07-10 | 19:18:00,30.73,72.87,0.28,0.05,0.0,-54.44
2025-07-10 | 19:19:00,30.73,72.87,0.24,0.05,0.0,-58.98
2025-07-10 | 19:20:00,30.73,72.87,0.26,0.05,0.0,-55.67
2025-07-10 | 19:21:00,30.73,72.87,0.27,0.05,0.0,-56.23
2025-07-10 | 19:22:00,30.73,72.87,0.26,0.05,0.0,-57.2
2025-07-10 | 19:23:00,30.73,72.87,0.26,0.05,0.0,-58.04
2025-07-10 | 19:24:00,30.73,72.86,0.28,0.05,0.0,-55.86
2025-07-10 | 19:25:00,30.73,72.86,0.3,0.05,0.0,-56.03
2025-07-10 | 19:26:00,30.73,72.86,0.25,0.05,0.0,-58.72
2025-07-10 | 19:27:00,30.73,72.86,0.29,0.05,0.0,-58.88
2025-07-10 | 19:28:00,30.73,72.86,0.28,0.05,0.0,-56.54
2025-07-10 | 19:29:00,30.73,72.85,0.27,0.05,0.0,-56.41
2025-07-10 | 19:30:00,30.73,72.85,0.28,0.05,0.0,-60.21
2025-07-10 | 19:31:00,30.73,72.85,0.24,0.05,0.0,-58.64
2025-07-10 | 19:32:00,30.73,72.85,0.28,0.05,0.0,-55.46
2025-07-10 | 19:33:00,30.73,72.84,0.23,0.05,0.0,-57.41
2025-07-10 | 19:34:00,30.73,72.84,0.29,0.05,0.0,-56.15
2025-07-10 | 19:35:00,30.73,72.84,0.24,0.05,0.0,-56.2
2025-07-10 | 19:36:00,30.73,72.84,0.3,0.05,0.0,-57.18
2025-07-10 | 19:37:00,30.73,72.83,0.27,0.05,0.0,-58.49
2025-07-10 | 19:38:00,30.73,72.83,0.28,0.05,0.0,-58.16
2025-07-10 | 19:39:00,30.73,72.83,0.28,0.05,0.0,-59.25
2025-07-10 | 19:40:00,30.73,72.83,0.29,0.05,0.0,-57.9
2025-07-10 | 19:41:00,30.73,72.82,0.28,0.05,0.0,-58.3
2025-07-10 | 19:42:00,30.73,72.82,0.3,0.05,0.0,-57.6
2025-07-10 | 19:43:00,30.73,72.82,0.25,0.05,0.0,-60.05
2025-07-10 | 19:44:00,30.73,72.81,0.29,0.05,0.0,-59.67
2025-07-10 | 19:45:00,30.73,72.81,0.28,0.05,0.0,-57.72
2025-07-10 | 19:46:00,30.73,72.81,0.25,0.05,0.0,-58.32
2025-07-10 | 19:47:00,30.73,72.8,0.27,0.05,0.0,-57.55
2025-07-10 | 19:48:00,30.73,72.8,0.27,0.05,0.0,-57.02
2025-07-10 | 19:49:00,30.73,72.8,0.28,0.05,0.0,-54.67
2025-07-10 | 19:50:00,30.73,72.79,0.28,0.05,0.0,-58.89
2025-07-10 | 19:51:00,30.73,72.79,0.28,0.05,0.0,-58.39
2025-07-10 | 19:52:00,30.73,72.79,0.28,0.05,0.0,-58.56
2025-07-10 | 19:53:00,30.73,72.78,0.23,0.05,0.0,-56.88
2025-07-10 | 19:54:00,30.73,72.78,0.3,0.05,0.0,-55.68
2025-07-10 | 19:55:00,30.73,72.78,0.27,0.05,0.0,-56.73
2025-07-10 | 19:56:00,30.73,72.77,0.3,0.05,0.0,-57.23
2025-07-10 | 19:57:00,30.73,72.77,0.27,0.05,0.0,-59.58
2025-07-10 | 19:58:00,30.74,72.77,0.33,0.05,0.0,-56.64
2025-07-10 | 19:59:00,30.74,72.76,0.28,0.05,0.0,-58.86
2025-07-10 | 20:00:00,30.74,72.76,0.29,0.05,0.0,-57.97
2025-07-10 | 20:01:00,30.74,72.76,0.26,0.05,0.0,-57.35
2025-07-10 | 20:02:00,30.74,72.76,0.25,0.05,0.0,-58.02
2025-07-10 | 20:03:00,30.74,72.75,0.29,0.05,0.0,-55.59
2025-07-10 | 20:04:00,30.74,72.75,0.31,0.05,0.0,-58.53
2025-07-10 | 20:05:00,30.74,72.75,0.27,0.05,0.0,-58.5
2025-07-10 | 20:06:00,30.74,72.74,0.28,0.05,0.0,-57.86
2025-07-10 | 20:07:00,30.74,72.74,0.27,0.05,0.0,-56.15
2025-07-10 | 20:08:00,30.74,72.74,0.26,0.05,0.0,-58.03
2025-07-10 | 20:09:00,30.74,72.74,0.26,0.05,0.0,-56.77
2025-07-10 | 20:10:00,30.74,72.73,0.27,0.05,0.0,-58.19
2025-07-10 | 20:11:00,30.74,72.73,0.3,0.05,0.0,-59.7
2025-07-10 | 20:12:00,30.74,72.73,0.28,0.05,0.0,-57.94
2025-07-10 | 20:13:00,30.74,72.73,0.28,0.05,0.0,-58.56
2025-07-10 | 20:14:00,30.74,72.72,0.26,0.05,0.0,-58.08
2025-07-10 | 20:15:00,30.74,72.72,0.32,0.05,0.0,-58.5
2025-07-10 | 20:16:00,30.74,72.72,0.27,0.05,0.0,-59.33
2025-07-10 | 20:17:00,30.74,72.72,0.26,0.05,0.0,-58.17
2025-07-10 | 20:18:00,30.74,72.72,0.26,0.05,0.0,-56.37
2025-07-10 | 20:19:00,30.74,72.71,0.28,0.05,0.0,-57.06
2025-07-10 | 20:20:00,30.74,72.71,0.26,0.05,0.0,-56.26
2025-07-10 | 20:21:00,30.74,72.71,0.29,0.05,0.0,-55.95
2025-07-10 | 20:22:00,30.74,72.71,0.27,0.05,0.0,-57.39
2025-07-10 | 20:23:00,30.74,72.71,0.29,0.05,0.0,-57.44
2025-07-10 | 20:24:00,30.74,72.71,0.28,0.05,0.0,-57.05
2025-07-10 | 20:25:00,30.74,72.7,0.26,0.05,0.0,-57.2
2025-07-10 | 20:26:00,30.74,72.7,0.29,0.05,0.0,-56.76
2025-07-10 | 20:27:00,30.74,72.7,0.29,0.05,0.0,-58.56
2025-07-10 | 20:28:00,30.74,72.7,0.26,0.05,0.0,-57.45
2025-07-10 | 20:29:00,30.75,72.7,0.26,0.05,0.0,-56.95
2025-07-10 | 20:30:00,30.75,72.7,0.28,0.05,0.0,-55.6
2025-07-10 | 20:31:00,30.75,72.7,0.28,0.05,0.0,-58.98
2025-07-10 | 20:32:00,30.75,72.69,0.27,0.05,0.0,-61.07
2025-07-10 | 20:33:00,30.75,72.69,0.3,0.05,0.0,-54.05
2025-07-10 | 20:34:00,30.75,72.69,0.29,0.05,0.0,-58.32
2025-07-10 | 20:35:00,30.75,72.69,0.27,0.05,0.0,-57.88
2025-07-10 | 20:36:00,30.75,72.69,0.23,0.05,0.0,-57.43
2025-07-10 | 20:37:00,30.75,72.69,0.26,0.05,0.0,-60.46
2025-07-10 | 20:38:00,30.75,72.69,0.27,0.05,0.0,-57.04
2025-07-10 | 20:39:00,30.75,72.68,0.26,0.05,0.0,-59.14
2025-07-10 | 20:40:00,30.75,72.68,0.3,0.05,0.0,-58.56
2025-07-10 | 20:41:00,30.75,72.68,0.25,0.05,0.0,-58.54
2025-07-10 | 20:42:00,30.75,72.68,0.29,0.05,0.0,-56.36
2025-07-10 | 20:43:00,30.75,72.68,0.31,0.05,0.0,-57.98
2025-07-10 | 20:44:00,30.75,72.68,0.27,0.05,0.0,-57.96
2025-07-10 | 20:45:00,30.75,72.68,0.27,0.05,0.0,-59.2
2025-07-10 | 20:46:00,30.75,72.68,0.27,0.05,0.0,-57.29
2025-07-10 | 20:47:00,30.75,72.67,0.28,0.05,0.0,-58.96
2025-07-10 | 20:48:00,30.75,72.67,0.29,0.05,0.0,-56.6
2025-07-10 | 20:49:00,30.75,72.67,0.29,0.05,0.0,-58.0
2025-07-10 | 20:50:00,30.75,72.67,0.27,0.05,0.0,-57.18
2025-07-10 | 20:51:00,30.75,72.67,0.3,0.05,0.0,-58.77
2025-07-10 | 20:52:00,30.75,72.67,0.3,0.05,0.0,-56.82
2025-07-10 | 20:53:00,30.75,72.67,0.25,0.05,0.0,-58.24
2025-07-10 | 20:54:00,30.75,72.67,0.28,0.05,0.0,-58.66
2025-07-10 | 20:55:00,30.76,72.67,0.28,0.05,0.0,-58.24
2025-07-10 | 20:56:00,30.76,72.66,0.26,0.05,0.0,-55.68
2025-07-10 | 20:57:00,30.76,72.66,0.27,0.05,0.0,-56.7
2025-07-10 | 20:58:00,30.76,72.66,0.25,0.05,0.0,-59.79
2025-07-10 | 20:59:00,30.76,72.66,0.31,0.05,0.0,-55.55
2025-07-10 | 21:00:00,30.76,72.66,0.26,0.05,0.0,-58.48
2025-07-10 | 21:01:00,30.76,72.66,0.27,0.05,0.0,-58.02
2025-07-10 | 21:02:00,30.76,72.66,0.3,0.05,0.0,-59.94
2025-07-10 | 21:03:00,30.76,72.66,0.26,0.05,0.0,-56.6
2025-07-10 | 21:04:00,30.76,72.65,0.29,0.05,0.0,-55.38
2025-07-10 | 21:05:00,30.76,72.65,0.27,0.05,0.0,-55.27
2025-07-10 | 21:06:00,30.76,72.65,0.27,0.05,0.0,-56.07
2025-07-10 | 21:07:00,30.76,72.65,0.26,0.05,0.0,-58.85
2025-07-10 | 21:08:00,30.76,72.65,0.28,0.05,0.0,-59.04
2025-07-10 | 21:09:00,30.76,72.65,0.27,0.05,0.0,-56.8
2025-07-10 | 21:10:00,30.76,72.65,0.26,0.05,0.0,-59.06
2025-07-10 | 21:11:00,30.76,72.64,0.26,0.05,0.0,-56.07
2025-07-10 | 21:12:00,30.76,72.64,0.29,0.05,0.0,-58.41
2025-07-10 | 21:13:00,30.76,72.64,0.3,0.05,0.0,-58.51
2025-07-10 | 21:14:00,30.76,72.64,0.28,0.05,0.0,-58.31
2025-07-10 | 21:15:00,30.76,72.64,0.25,0.05,0.0,-57.0
2025-07-10 | 21:16:00,30.76,72.64,0.3,0.05,0.0,-56.56
2025-07-10 | 21:17:00,30.76,72.64,0.29,0.05,0.0,-57.33
2025-07-10 | 21:18:00,30.76,72.63,0.27,0.05,0.0,-57.26
2025-07-10 | 21:19:00,30.77,72.63,0.27,0.05,0.0,-57.0
2025-07-10 | 21:20:00,30.77,72.63,0.24,0.05,0.0,-57.98
2025-07-10 | 21:21:00,30.77,72.63,0.29,0.05,0.0,-57.41
2025-07-10 | 21:22:00,30.77,72.63,0.26,0.05,0.0,-56.57
2025-07-10 | 21:23:00,30.77,72.63,0.24,0.05,0.0,-56.04
2025-07-10 | 21:24:00,30.77,72.62,0.29,0.05,0.0,-58.16
2025-07-10 | 21:25:00,30.77,72.62,0.26,0.05,0.0,-56.76
2025-07-10 | 21:26:00,30.77,72.62,0.29,0.05,0.0,-58.98
2025-07-10 | 21:27:00,30.77,72.62,0.3,0.05,0.0,-56.08
2025-07-10 | 21:28:00,30.77,72.62,0.27,0.05,0.0,-56.65
2025-07-10 | 21:29:00,30.77,72.62,0.3,0.05,0.0,-55.59
2025-07-10 | 21:30:00,30.77,72.61,0.31,0.05,0.0,-57.98
2025-07-10 | 21:31:00,30.77,72.61,0.28,0.05,0.0,-54.03
2025-07-10 | 21:32:00,30.77,72.61,0.28,0.05,0.0,-56.36
2025-07-10 | 21:33:00,30.77,72.61,0.29,0.05,0.0,-56.29
2025-07-10 | 21:34:00,30.77,72.61,0.26,0.05,0.0,-57.84
2025-07-10 | 21:35:00,30.77,72.6,0.24,0.05,0.0,-57.72
2025-07-10 | 21:36:00,30.77,72.6,0.31,0.05,0.0,-60.59
2025-07-10 | 21:37:00,30.77,72.6,0.28,0.05,0.0,-56.83
2025-07-10 | 21:38:00,30.77,72.6,0.31,0.05,0.0,-56.98
2025-07-10 | 21:39:00,30.77,72.6,0.3,0.05,0.0,-58.52
2025-07-10 | 21:40:00,30.78,72.59,0.26,0.05,0.0,-57.78
2025-07-10 | 21:41:00,30.78,72.59,0.25,0.05,0.0,-57.16
2025-07-10 | 21:42:00,30.78,72.59,0.23,0.05,0.0,-58.23
2025-07-10 | 21:43:00,30.78,72.59,0.27,0.05,0.0,-56.92
2025-07-10 | 21:44:00,30.78,72.58,0.27,0.05,0.0,-55.86
2025-07-10 | 21:45:00,30.78,72.58,0.28,0.05,0.0,-56.64
2025-07-10 | 21:46:00,30.78,72.58,0.28,0.05,0.0,-54.24
2025-07-10 | 21:47:00,30.78,72.58,0.27,0.05,0.0,-56.4
2025-07-10 | 21:48:00,30.78,72.57,0.26,0.05,0.0,-56.72
2025-07-10 | 21:49:00,30.78,72.57,0.3,0.05,0.0,-59.65
2025-07-10 | 21:50:00,30.78,72.57,0.24,0.05,0.0,-56.96
2025-07-10 | 21:51:00,30.78,72.57,0.26,0.05,0.0,-57.46
2025-07-10 | 21:52:00,30.78,72.56,0.3,0.05,0.0,-57.49
2025-07-10 | 21:53:00,30.78,72.56,0.28,0.05,0.0,-58.36
2025-07-10 | 21:54:00,30.78,72.56,0.27,0.05,0.0,-57.97
2025-07-10 | 21:55:00,30.78,72.56,0.29,0.05,0.0,-56.26
2025-07-10 | 21:56:00,30.78,72.55,0.28,0.05,0.0,-59.62
2025-07-10 | 21:57:00,30.78,72.55,0.27,0.05,0.0,-60.64
2025-07-10 | 21:58:00,30.78,72.55,0.27,0.05,0.0,-59.11
2025-07-10 | 21:59:00,30.78,72.55,0.27,0.05,0.0,-55.81
2025-07-10 | 22:00:00,30.78,72.54,0.24,0.05,0.0,-58.82
2025-07-10 | 22:01:00,30.79,72.54,0.29,0.05,0.0,-56.58
2025-07-10 | 22:02:00,30.79,72.54,0.28,0.05,0.0,-58.27
2025-07-10 | 22:03:00,30.79,72.54,0.27,0.05,0.0,-58.63
2025-07-10 | 22:04:00,30.79,72.53,0.26,0.05,0.0,-61.32
2025-07-10 | 22:05:00,30.79,72.53,0.28,0.05,0.0,-58.85
2025-07-10 | 22:06:00,30.79,72.53,0.26,0.05,0.0,-55.6
2025-07-10 | 22:07:00,30.79,72.52,0.27,0.05,0.0,-60.61
2025-07-10 | 22:08:00,30.79,72.52,0.31,0.05,0.0,-58.12
2025-07-10 | 22:09:00,30.79,72.52,0.25,0.05,0.0,-58.87
2025-07-10 | 22:10:00,30.79,72.52,0.24,0.05,0.0,-58.4
2025-07-10 | 22:11:00,30.79,72.51,0.3,0.05,0.0,-55.93
2025-07-10 | 22:12:00,30.79,72.51,0.24,0.05,0.0,-56.92
2025-07-10 | 22:13:00,30.79,72.51,0.3,0.05,0.0,-57.88
2025-07-10 | 22:14:00,30.79,72.51,0.3,0.05,0.0,-61.31
2025-07-10 | 22:15:00,30.79,72.5,0.27,0.05,0.0,-58.16
2025-07-10 | 22:16:00,30.79,72.5,0.26,0.05,0.0,-58.73
2025-07-10 | 22:17:00,30.79,72.5,0.31,0.05,0.0,-57.43
2025-07-10 | 22:18:00,30.79,72.5,0.29,0.05,0.0,-58.61
2025-07-10 | 22:19:00,30.79,72.49,0.26,0.05,0.0,-57.07
2025-07-10 | 22:20:00,30.8,72.49,0.28,0.05,0.0,-56.13
2025-07-10 | 22:21:00,30.8,72.49,0.28,0.05,0.0,-56.42
2025-07-10 | 22:22:00,30.8,72.49,0.27,0.05,0.0,-57.47
2025-07-10 | 22:23:00,30.8,72.48,0.27,0.05,0.0,-58.51
2025-07-10 | 22:24:00,30.8,72.48,0.26,0.05,0.0,-56.56
2025-07-10 | 22:25:00,30.8,72.48,0.28,0.05,0.0,-55.69
2025-07-10 | 22:26:00,30.8,72.48,0.23,0.05,0.0,-53.93
2025-07-10 | 22:27:00,30.8,72.47,0.31,0.05,0.0,-55.98
2025-07-10 | 22:28:00,30.8,72.47,0.27,0.05,0.0,-59.72
2025-07-10 | 22:29:00,30.8,72.47,0.27,0.05,0.0,-56.01
2025-07-10 | 22:30:00,30.8,72.47,0.28,0.05,0.0,-58.08
2025-07-10 | 22:31:00,30.8,72.46,0.25,0.05,0.0,-58.65
2025-07-10 | 22:32:00,30.8,72.46,0.28,0.05,0.0,-54.91
2025-07-10 | 22:33:00,30.8,72.46,0.3,0.05,0.0,-54.56
2025-07-10 | 22:34:00,30.8,72.46,0.31,0.05,0.0,-57.07
2025-07-10 | 22:35:00,30.8,72.45,0.25,0.05,0.0,-57.26
2025-07-10 | 22:36:00,30.8,72.45,0.31,0.05,0.0,-57.69
2025-07-10 | 22:37:00,30.8,72.45,0.27,0.05,0.0,-58.88
2025-07-10 | 22:38:00,30.8,72.45,0.25,0.05,0.0,-58.46
2025-07-10 | 22:39:00,30.81,72.45,0.31,0.05,0.0,-58.95
2025-07-10 | 22:40:00,30.81,72.44,0.26,0.05,0.0,-59.05
2025-07-10 | 22:41:00,30.81,72.44,0.26,0.05,0.0,-59.3
2025-07-10 | 22:42:00,30.81,72.44,0.27,0.05,0.0,-61.11
2025-07-10 | 22:43:00,30.81,72.44,0.29,0.05,0.0,-60.81
2025-07-10 | 22:44:00,30.81,72.44,0.32,0.05,0.0,-57.85
2025-07-10 | 22:45:00,30.81,72.44,0.28,0.05,0.0,-56.27
2025-07-10 | 22:46:00,30.81,72.43,0.28,0.05,0.0,-55.5
2025-07-10 | 22:47:00,30.81,72.43,0.26,0.05,0.0,-58.29
2025-07-10 | 22:48:00,30.81,72.43,0.29,0.05,0.0,-56.59
2025-07-10 | 22:49:00,30.81,72.43,0.28,0.05,0.0,-58.81
2025-07-10 | 22:50:00,30.81,72.43,0.27,0.05,0.0,-56.31
2025-07-10 | 22:51:00,30.81,72.43,0.28,0.05,0.0,-58.47
2025-07-10 | 22:52:00,30.81,72.42,0.3,0.05,0.0,-58.05
2025-07-10 | 22:53:00,30.81,72.42,0.28,0.05,0.0,-58.07
2025-07-10 | 22:54:00,30.81,72.42,0.29,0.05,0.0,-58.0
2025-07-10 | 22:55:00,30.81,72.42,0.32,0.05,0.0,-58.2
2025-07-10 | 22:56:00,30.81,72.42,0.27,0.05,0.0,-57.61
2025-07-10 | 22:57:00,30.81,72.42,0.3,0.05,0.0,-56.19
2025-07-10 | 22:58:00,30.82,72.42,0.25,0.05,0.0,-57.77
2025-07-10 | 22:59:00,30.82,72.42,0.28,0.05,0.0,-58.56
2025-07-10 | 23:00:00,30.82,72.42,0.26,0.05,0.0,-57.02
2025-07-10 | 23:01:00,30.82,72.41,0.25,0.05,0.0,-58.27
2025-07-10 | 23:02:00,30.82,72.41,0.26,0.05,0.0,-55.49
2025-07-10 | 23:03:00,30.82,72.41,0.3,0.05,0.0,-58.2
2025-07-10 | 23:04:00,30.82,72.41,0.26,0.05,0.0,-60.16
2025-07-10 | 23:05:00,30.82,72.41,0.25,0.05,0.0,-58.69
2025-07-10 | 23:06:00,30.82,72.41,0.26,0.05,0.0,-54.87
2025-07-10 | 23:07:00,30.82,72.41,0.28,0.05,0.0,-57.24
2025-07-10 | 23:08:00,30.82,72.41,0.23,0.05,0.0,-59.45
2025-07-10 | 23:09:00,30.82,72.41,0.33,0.05,0.0,-57.58
2025-07-10 | 23:10:00,30.82,72.41,0.29,0.05,0.0,-53.87
